"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lithuania","LTU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08944567","0.15591162","0.32782556","0.49734787","0.23243303","0.36487562","0.3501899","0.63172855","0.91108992","0.91658917","1.34878474","1.59422705","1.24051764","1.38489376","1.35226819","2.6954158","2.29774446","1.63470974","3.90805411","4.93981564","8.61548071","","","",
"Luxembourg","LUX","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24529999","92.03963275","92.98349139","91.48886865","75.06340866","72.27081677","78.85235977","87.94512451","82.835893","84.02957141","89.58525616","","",
"Latvia","LVA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7715073","1.38684825","","0.40872072","0.90163094","3.56601594","0.04560926","","","","","","","1.52808185","1.81339221","3.1437313","2.20235723","","","",
"Macao SAR, China","MAC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21681719","0.26050765","0.49902765","0.84089699","1.22551097","0.61403295","0.32227432","1.67918131","1.20434722","2.71668276","0.76967332","1.17197421","1.61708297","0.57732275","1.91804068","1.77208772","0.50376038","0.48436554","0.31760005","1.30783451","3.92676643","","","",
"Monaco","MCO","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82817044","0.53394199","1.37890579","1.66261599","1.46931019","3.47201643","4.16593952","4.97869087","6.07136823","22.53141954","23.72943538","15.76762188","17.95358958","22.98977772","26.31492797","13.57195434","6.32487633","11.46365679","7.51210064","9.69614632","9.48294639","","","",
"Madagascar","MDG","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78541244","3.07297998","3.02807596","1.92320654","3.09345889","3.76354722","4.11893456","3.28709254","4.37299119","5.26269218","3.4091023","6.10474524","3.78558279","4.00959368","5.75859461","6.43287137","6.45680508","5.54364313","6.46532502","5.48853115","3.91041335","","","",
"Maldives","MDV","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.24171013","2.25583035","1.9527631","1.42965467","2.02000534","3.31131789","1.08873175","5.96206698","3.08281357","2.07900117","4.03396835","6.77315479","5.97011941","4.34687744","3.56652708","4.6865763","3.5393276","9.49119392","20.77973592","13.99027889","","","",
"Middle East & North Africa","MEA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29860419242862","1.9864758820044","1.42503660627884","1.5499698041595","2.22756116087845","1.81980904169845","2.36358853447222","1.86480405768698","2.05360998735549","2.33033216394971","2.19969043862802","","","2.00541924069288","2.22372299852166","1.90405248378063","2.77327861949231","2.66209124022554","","","",
"Mexico","MEX","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11128153","","","",
"Marshall Islands","MHL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.40265931","136.03820778","138.23218218","142.44581873","199.73509934","344.90903904","398.68263617","222.49466584","245.9881449","226.56512977","252.85213094","204.4495625","212.04850342","214.61099265","232.37283933","297.12367055","330.75596433","329.97026734","342.50364218","377.89503359","328.18975664","","","",
"Middle income","MIC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.601787130670236","0.619841340243642","0.686111920900896","0.890397637475594","1.34767767111447","1.52158165987865","1.49974460135253","1.73217579229335","1.88793943255684","1.99983003765289","2.28375467408478","2.53843880686048","2.53850294248919","2.72518070786122","2.64800090878982","2.127871854122","1.99877561154981","1.92221638096304","1.88217783417334","2.03096292031292","1.95925553920493","","","",
"North Macedonia","MKD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.46324273","3.57789563","6.75597265","1.94846908","3.09240615","3.41408401","6.49232572","2.60901549","9.31997741","5.42550441","2.09752519","3.53452238","3.88891771","0.92300211","2.73040141","1.10165796","2.34885313","0.45881464","0.00596577","","","","","",
"Mali","MLI","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.83539574","0.93004867","2.31930705","1.7214804","2.69882245","3.49707913","5.27297513","5.43012355","7.03790977","8.37765483","8.80870773","10.585862","11.77827142","12.99918432","16.2654607","12.28990624","8.55609562","8.36856443","11.18587426","10.98236791","12.61453178","","","",
"Malta","MLT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44663473","0.2494918","0","","","",
"Myanmar","MMR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05271045","0.13040262","0.27117476","0.43333878","0.71389789","0.77635075","1.09774448","0.76749649","1.37810455","1.68396316","1.89068137","2.92718165","2.24836267","3.326389","5.26787669","4.77149166","5.53239687","5.62192456","5.26701476","5.06710202","4.2226698","","","",
"Middle East & North Africa (excluding high income)","MNA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.557035778836374","1.15346220410534","0.613497576791223","0.997858522974766","1.71118723173665","1.09496385167456","1.77266819674271","1.17260435274781","1.27626317722836","1.53013925043389","1.52870561368916","2.53665257643156","1.56222745155677","1.41278710266458","1.53941675865675","1.1044689486083","1.2816756556198","1.71599179688929","","","",
"Montenegro","MNE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.29494093","0.93912422","1.41216151","1.00896521","2.12767005","1.43090617","2.10877289","1.83132568","5.69535298","4.36208368","4.32470807","8.3986986","9.80529216","9.22989229","10.69087362","7.38485679","9.25452214","4.19175065","8.56607593","13.97512577","14.60692488","","","",
"Northern Mariana Islands","MNP","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67755049","2.23637365","3.49653948","4.68521671","7.40301956","9.84634449","10.43310495","10.81539314","14.25141892","18.01498559","17.79980427","20.03012246","20.45351786","24.11488516","23.25131059","21.82545991","18.52908441","22.50614969","25.43859011","24.81392016","17.86244655","","","",
"Mauritania","MRT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.97064001","0.8753145","1.24547678","2.66223574","2.16959331","1.74561402","0.86152303","1.65919615","2.51783034","2.31606276","2.56623883","2.53590529","2.59445914","4.94064582","6.11106294","4.95879078","1.15153976","4.6299257","5.49118569","7.19487191","4.43623319","","","",
"Mauritius","MUS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35062141","0.65642517","0.40936599","0.17589387","0.05497529","0.07570141","0.16515058","0.37949164","2.8685421","5.26473229","6.72257133","15.15525402","8.37957249","6.24353232","2.49109387","13.39454095","1.21947335","2.97904969","3.20530228","1.96399422","1.10346095","","","",
"Malawi","MWI","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60675431","2.20094767","5.15513556","5.69410314","10.61034135","10.83922312","13.19753","16.42945203","18.83145295","22.2437885","21.49171676","25.5102582","23.22249737","27.21759705","22.46948798","18.87291575","18.43886891","22.70577323","21.23788836","13.07568599","11.9502591","","","",
"Malaysia","MYS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.0073551","0.00437944","0.00337074","0.00101784","0.00134655","0","0","0","0","0","0","0","0","0.04673812","","","",
"North America","NAC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Namibia","NAM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.70797699","10.67344931","10.16337202","15.69318774","48.48688743","77.78336037","98.39365967","91.53160842","89.48839683","75.20236014","74.43836168","62.02803708","44.23504397","31.88826041","28.08649957","28.30636287","29.98961469","32.21965143","22.08553543","20.26714706","19.35755992","","","",
"New Caledonia","NCL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82999617","0.89613854","1.01562262","1.2617128","1.43681598","1.96962535","2.08211623","2.73076998","3.05233238","2.91884418","2.87300786","2.6499887","2.97282186","2.89577974","3.2999404","6.3170693","3.31077011","4.15362193","3.55305389","4.76065826","5.48542464","","","",
"Nigeria","NGA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99511582","1.24154708","1.31952567","2.23338885","2.74732976","2.93709769","3.55503149","4.08010601","4.8578874","4.22700832","4.72992275","6.53005306","7.66630129","12.54460421","13.03114823","9.54720051","8.07170354","5.52714427","4.7103548","8.18515645","6.68554547","","","",
"Nicaragua","NIC","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87355535","5.99446229","4.83613925","8.35680439","12.11472941","13.25882729","8.51703223","10.09388947","13.64048051","10.85612153","16.37336085","15.47777452","13.20930007","13.82709904","15.69022344","10.06843481","8.73522111","10.71641102","7.00906784","5.8055146","6.88370498","","","",
"Netherlands","NLD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.678159","2.85712736","3.52272085","4.05169094","4.74361902","4.88311732","1.99860038","0.67024304","0.62755459","0.84605111","0.79982958","1.17000516","0.84473303","1.18726331","0.86833808","1.05038178","1.17345691","0.79361655","1.37471424","1.36030261","1.37791251","","","",
"Norway","NOR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","4.19198632","3.77742426","4.0185581","0","0","0","0","0","0","0","0","0","0","0","","",
"Nepal","NPL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.79435834","2.75147384","2.26401539","2.51082335","3.29429123","3.36057614","3.61419928","2.45295308","2.80754765","3.30539473","4.13132092","3.69030976","4.56536122","4.21598686","5.80366177","6.73457916","5.53579191","7.60490372","6.82300531","6.29211186","6.15158146","","","",
"Nauru","NRU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.20012415","50.90769336","65.08304125","44.51533266","34.86958123","8.14182131","20.05219439","151.66078721","323.9439113","235.44638768","207.31252095","237.4175926","416.6512487","308.06066187","122.32728448","339.08263027","54.24441086","252.33306003","105.08596061","84.6327981","254.57329472","","","",
"New Zealand","NZL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0","0","","","",
"Other small states","OSS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8148666750906","8.1416310204131","8.76332415985606","9.49707513997494","13.8372461577038","17.2909532076258","20.3742397687145","22.0702015025336","22.216792915822","19.7868580845209","21.3749061191027","22.395356420861","18.4659311064108","19.2844201925991","18.1928964562202","15.1888635211302","13.6092059297265","15.5156423929549","16.1582324724116","15.8529092480511","14.5138960603249","","","",
"Pakistan","PAK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11220351","0.22249957","0.69189142","0.99218011","0.57293016","0.91583266","0.85292102","1.11558703","1.90131836","1.41374541","1.34684978","2.22021807","1.36307499","2.16983795","2.73050649","1.66784952","2.35607014","2.37663545","2.86975036","2.72132043","2.40909992","","","",
"Panama","PAN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.99722446","1.09650975","1.31313146","1.28915249","0.719634","0.80788655","0.54252603","0.5544865","0.90352017","0.61844632","3.98816294","1.68184555","0.97786222","1.52755691","4.62552819","0.95370406","0.89884441","0.62880824","1.02028626","1.10842587","3.32582973","","","",
"Peru","PER","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19691241","0.49061773","0.5691371","2.26525119","2.10129076","2.58821261","2.44310618","1.57768251","1.40314005","3.90248264","2.78645897","2.65441284","1.98248857","1.53454284","0.92551409","0.7315293","0.64963286","0.81525879","0.72258488","0.71785754","0.84377071","","","",
"Philippines","PHL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15831557","1.06999773","0.77468897","1.08805631","1.33647455","1.96352131","2.10045185","1.27617591","1.13587293","1.83512083","1.63040444","0.93701529","1.1459613","2.12123162","1.61798554","1.67064908","2.72239378","2.67398823","0.39346909","0.57733783","1.22697766","10.19896338","","",
"Palau","PLW","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167.80309751","168.21938673","192.90327943","211.7759501","290.34283561","325.60355","325.13831333","370.40235464","369.90712771","299.33042947","410.14250654","363.96217105","448.62420595","442.62166185","528.83563722","556.48190401","310.29641895","280.12216522","45.65395057","623.93882231","10.99905408","","","",
"Papua New Guinea","PNG","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18528352","3.41217841","5.71966653","7.32126886","6.72321115","7.17305395","7.47815914","8.25015104","7.1207228","8.37594299","10.30484703","11.89090256","15.88696656","21.0333443","28.95052448","5.40495342","9.70938515","8.67284041","11.83768742","19.38918729","14.79704799","","","",
"Poland","POL","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06055112","0.01932885","0.02390075","","","","","","","","1.22289826","0.34587987","0.30712925","0.16032443","0.27646105","0.57074514","0.55942765","0.62366348","","","",
"Pre-demographic dividend","PRE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.87012041834914","2.12068361714036","2.37491730304446","2.5994783110937","3.53299286907696","4.28163439795808","5.7625810225154","6.48498352906834","7.18111306007269","7.99077472049426","8.42453071653526","9.92789415467724","10.2008899148548","11.9177598973796","11.8413717882493","9.92600235027369","9.37668840576493","9.09691208926898","9.44872493262069","9.70777625088959","9.1044806302191","","","",
"Puerto Rico","PRI","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40552716","0.42480699","0.51851292","0.6281461","0.7482616","0.7586878","0.82416656","0.96287285","1.14278421","1.20159973","1.10335553","1.18489796","1.10900563","1.15243092","1.2485792","1.09081744","1.68047894","1.88470516","1.549202","1.6449061","1.76389733","","","",
"Paraguay","PRY","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04990895","1.54376298","1.10322976","1.06611363","1.1328998","0.63418438","0.64666163","0.66603716","1.25792331","1.88573543","2.23613193","2.71470827","1.95442876","2.11025965","1.52691502","1.26350221","1.37684709","1.14872726","0.27229036","0.0262286","0.0155991","","","",
"West Bank and Gaza","PSE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7632976519717","16.8906689147041","23.9663567560508","21.7326138189903","33.8753429328383","42.3643802810713","37.0301334539597","31.8236491822992","38.7071419993249","41.6190975099383","39.9757433333363","40.4178191862168","44.9889721252365","46.5601007385424","49.061174194652","41.4862815079459","38.2524132936398","39.942864743488","35.5306090153101","47.1863325622592","38.0883996662419","","","",
"Post-demographic dividend","PST","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.154531757643686","0.193134622955961","0.194205525363595","0.16190364385977","0.172897491463178","0.23703925366564","0.239694640720364","0.263128799027129","0.322232683489651","0.364920834711381","0.562487710707132","0.644151901636969","0.713188200635961","0.36135859150509","0.416557694304879","0.380473176350985","0.382047591835463","","","","",
"French Polynesia","PYF","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","",
"Romania","ROU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.00556993","0.91394396","1.06421184","0.51397881","0.65427093","0.22879478","0.14594842","0.37962665","0.06493394","0","1.06560513","0.21719502","","","","","","1.24327697","","","",
"Russian Federation","RUS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19367516","0.23444069","0.26292539","0.24726298","0.26446361","0.27044981","0.28223063","0.30045784","0.30932627","","","","","","","","","","","0","0","","","",
"Rwanda","RWA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24681143","3.23728532","2.58703463","7.34053202","9.58715878","12.61748974","15.54134535","18.5781372","21.23207634","23.32931537","24.94020005","25.526771","30.51577487","21.11442351","23.83737815","20.59239931","21.93454594","19.01603732","20.18799189","17.08594689","20.72396014","","","",
"South Asia","SAS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.491239200850181","0.507898377094016","0.610076719713239","0.521151602353214","0.68042933721687","0.649741729034831","0.680440540037976","0.780431063605642","1.0497741102188","0.838135426395489","0.862614938933519","1.01732573411996","0.978545831398324","0.906206571470474","1.22570209138859","1.05922907660229","1.11225220749027","1.18859765427063","1.19218441284242","1.38619413863357","1.35112583048702","","","",
"Saudi Arabia","SAU","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","","","","","",
"Sudan","SDN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36491361","0.44989469","1.09312474","2.77183125","2.42937883","2.2838549","3.27822457","2.49931416","9.04985432","3.40725078","5.10374928","3.41446652","2.36428353","1.8259538","4.24407911","2.27683255","3.0681989","1.61355861","","","",
"Senegal","SEN","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87548536","0.86646468","1.36221703","1.0572627","0.92484154","2.43491693","2.12386488","2.40391293","3.2264691","3.45289044","6.38456617","4.97522577","5.32016075","5.75046216","11.42999783","9.75892266","9.53172504","10.5773947","13.41510618","12.67564289","12.90590489","","","",
"Singapore","SGP","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Solomon Islands","SLB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18768133","2.54796546","31.55428852","12.45983409","22.16042636","23.9123289","27.747349","24.71705544","29.08171086","46.30778708","23.83887729","37.73010845","37.16149642","36.65122359","40.01030653","26.45512225","24.45330237","21.08522741","16.44782418","21.80485506","14.86217781","","","",
"Sierra Leone","SLE","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35421445","1.34628307","1.77589238","2.34812285","3.83347369","5.49850693","6.78391211","5.86601693","7.22393018","9.33658754","10.58177853","13.67131454","10.41679811","24.39063102","73.41229942","59.48357037","34.91760964","15.82731298","12.43729083","13.43741566","12.07627975","","","",
"El Salvador","SLV","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59607056","3.33891975","0.83080452","0.82841285","3.81906572","4.52197","6.75756895","7.72520153","8.25196845","19.71540273","16.21324421","2.2869825","5.95714186","9.71482328","6.63012892","5.33090108","5.41262083","0.37544545","0.60164401","1.12844515","1.69835791","","","",
"San Marino","SMR","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75925182","3.11439724","2.38690368","2.60879373","3.17745556","1.346271","1.75832694","4.89043876","5.03122126","4.19932375","4.24587214","3.40640691","1.99714944","2.11403882","0.99088498","4.22375912","10.5221822","5.13320465","","","",
"Sub-Saharan Africa (excluding high income)","SSA","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63629807824043","2.06254405483699","2.22250674128491","3.70028072660366","4.98986416201561","7.53502233969219","7.60334721746766","8.62558485988205","9.69279003085333","10.383752297618","11.5939816895759","12.7129481033199","12.4274816866257","13.7848826324207","11.8848672340813","10.4043109534318","9.72172057186308","9.75090140367205","10.0124139732308","10.1680059769683","9.73060030625946","","","",
"South Sudan","SSD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.39600545","17.63091363","13.17657599","21.12975868","","","",
